Company,Date,Experience,Job URL,Job id,Key skills,Location,Salary,Title
AXA Business Services Pvt Ltd,9 days ago,3-5 yrs,https://www.naukri.com/job-listings-Associate-Data-Science-Consultant-AXA-Business-Services-Pvt-Ltd-Bengaluru-3-to-5-years-250219002649?src=jobsearchDesk&sid=15518526122202&xp=31&px=1,250219002649,"Text Mining, Data Science, Java, Machine Learning, Python...",Bengaluru,Not disclosed,Associate Data Science Consultant
Crosstab IT Consulting,1 day ago,14-18 yrs,https://www.naukri.com/job-listings-Sr-Manager-Data-Science-Crosstab-IT-Consulting-Bengaluru-14-to-18-years-010319903158?src=jobsearchDesk&sid=15518526122202&xp=32&px=1,010319903158,"ML, AI, Python, R, Data Science, AI / ML Research., Manager Data Science...",Bengaluru,Not disclosed,Sr. Manager Data Science
TalentStack/ The Hiring Story,1 day ago,3-7 yrs,https://www.naukri.com/job-listings-Data-Science-Developer-Analytics-alteryx-TalentStack-The-Hiring-Story-Mumbai-3-to-7-years-020319001085?src=jobsearchDesk&sid=15518526122202&xp=33&px=1,020319001085,"sql database, r, analytics, macros, time series analysis, ms access...",Mumbai,Not disclosed,Data Science Developer - Analytics/alteryx
American Express Company,2 days ago,0-3 yrs,https://www.naukri.com/job-listings-Business-Analyst-Asst-Manager-Global-Commercial-Data-Sciences-American-Express-Company-Gurgaon-0-to-3-years-040319500081?src=jobsearchDesk&sid=15518526122202&xp=34&px=1,040319500081,"Unix, Monitoring, Python, Analytics, Machine learning, Predictive modeling,...",Gurgaon,Not disclosed,Business Analyst/ Asst. Manager - Global Commercial Data Sciences
Asterion Consulting Pvt. Ltd,1 day ago,4-8 yrs,https://www.naukri.com/job-listings-Lead-Data-Science-Asterion-Consulting-Pvt-Ltd-Bengaluru-4-to-8-years-210219007404?src=jobsearchDesk&sid=15518526122202&xp=35&px=1,210219007404,"deep learning, text mining, data science, hive, machine learning, r, python...",Bengaluru,Not disclosed,Lead - Data Science
TalPro,7 days ago,8-12 yrs,https://www.naukri.com/job-listings-Chief-Intelligence-Officer-Data-Science-Analytics-TalPro-Delhi-NCR-Mumbai-Bengaluru-Gurgaon-8-to-12-years-270219001836?src=jobsearchDesk&sid=15518526122202&xp=36&px=1,270219001836,"Machine Learning, Chief Intelligence Officer, Analytics, SAS...","Delhi NCR, Mumbai, Bengaluru, Gurgaon",Not disclosed,Chief Intelligence Officer - Data Science & Analytics
Atria Biosciences,5 days ago,0-2 yrs,https://www.naukri.com/job-listings-Immediately-Need-Data-Science-Instructor-Atria-Biosciences-Mumbai-Bengaluru-Chennai-Hyderabad-Pune-Kolkata-Ahmedabad-Delhi-Kochi-0-to-2-years-010319003178?src=jobsearchDesk&sid=15518526122202&xp=37&px=1,010319003178,"Data Science, Big Data, big analysis, R Programming, r developer...","Mumbai, Bengaluru, Chennai, Hyderabad, Pune, Kolkata, Ahmedabad, Delhi, Kochi","3,00,000 - 4,75,000 P.A.",Immediately Need Data Science Instructor
Jardine Lloyd Thompson India Pvt Ltd.,2 days ago,5-7 yrs,https://www.naukri.com/job-listings-Senior-Specialist-Data-Science-Jardine-Lloyd-Thompson-India-Pvt-Ltd-Mumbai-5-to-7-years-040319501012?src=jobsearchDesk&sid=15518526122202&xp=38&px=1,040319501012,"Sql, Macros, Analytical, Automation, Open Source, Qlikview...",Mumbai,Not disclosed,Senior Specialist Data Science
Huquo Consulting Pvt. Ltd,6 days ago,2-5 yrs,https://www.naukri.com/job-listings-Analyst-Data-Science-Consulting-Firm-Huquo-Consulting-Pvt-Ltd-Gurgaon-2-to-5-years-280219901594?src=jobsearchDesk&sid=15518526122202&xp=39&px=1,280219901594,"Machine Learning, Neural Networks, Data Science, R, Time Series, SQL...",Gurgaon,Not disclosed,Analyst - Data Science - Consulting Firm
DIGIFOCAL IT SOLUTIONS PRIVATE LIMITED,5 days ago,2-5 yrs,https://www.naukri.com/job-listings-Opening-for-Data-Science-DIGIFOCAL-IT-SOLUTIONS-PRIVATE-LIMITED-Mumbai-2-to-5-years-280119001294?src=jobsearchDesk&sid=15518526122202&xp=40&px=1,280119001294,"sas, r, python, analytics, machine learning, predictive modeling, sql, data...",Mumbai,"5,00,000 - 10,00,000 P.A.",Job Opening for Data Science
American Express Services India Pvt. Ltd.,2 days ago,0-3 yrs,https://www.naukri.com/job-listings-Business-Analyst-Asst-Manager-Global-Commercial-Data-Sciences-American-Express-Services-India-Pvt-Ltd-Gurgaon-0-to-3-years-040319500094?src=jobsearchDesk&sid=15518526122202&xp=41&px=1,040319500094,"Unix, Monitoring, Python, Analytics, Machine learning, Predictive modeling,...",Gurgaon,Not disclosed,Business Analyst/ Asst. Manager - Global Commercial Data Sciences
Asterion Consulting Pvt. Ltd,1 day ago,10-20 yrs,https://www.naukri.com/job-listings-Senior-Consultant-machine-Learning-Data-Science-Asterion-Consulting-Pvt-Ltd-Bengaluru-10-to-20-years-250219002257?src=jobsearchDesk&sid=15518526122202&xp=42&px=1,250219002257,"Data Science, Machine Learning, Project Planning, Model Development",Bengaluru,Not disclosed,Senior Consultant (machine Learning & Data Science)
CareerNet,13 days ago,6-9 yrs,https://www.naukri.com/job-listings-Senior-Customer-Success-Specialist-Data-Science-Machine-Learning-CareerNet-Bengaluru-6-to-9-years-210219900633?src=jobsearchDesk&sid=15518526122202&xp=43&px=1,210219900633,"Data Science, Selenium Webdriver, Machine Learning, Python, R, Data Mining,...",Bengaluru,Not disclosed,Senior Customer Success Specialist - Data Science/ Machine Learning
Naresh I Technologies,4 days ago,4-9 yrs,https://www.naukri.com/job-listings-Data-Science-Trainer-Naresh-I-Technologies-Hyderabad-4-to-9-years-280119006091?src=jobsearchDesk&sid=15518526122202&xp=44&px=1,280119006091,"Data Science, Machine Learning, Big Data, R programming",Hyderabad,Not disclosed,Data Science Trainer
Sabre Travel Technologies Pvt. Ltd,5 days ago,5-8 yrs,https://www.naukri.com/job-listings-Senior-Operations-Research-Data-Science-Sabre-Travel-Technologies-Pvt-Ltd-Bengaluru-5-to-8-years-270219005491?src=jobsearchDesk&sid=15518526122202&xp=45&px=1,270219005491,"c, c++, java, python, data science, microservices, c#, r, agile development...",Bengaluru,"17,00,000 - 25,00,000 P.A.",Senior Operations Research / Data Science
Asterion Consulting Pvt. Ltd,1 day ago,8-13 yrs,https://www.naukri.com/job-listings-AVP-Data-Science-Asterion-Consulting-Pvt-Ltd-Bengaluru-8-to-13-years-220219008815?src=jobsearchDesk&sid=15518526122202&xp=46&px=1,220219008815,"data science, Machine learning, python, Deep Learning",Bengaluru,Not disclosed,AVP - Data Science
Crescendo Global Services,1 day ago,2-5 yrs,https://www.naukri.com/job-listings-Deputy-Manager-2-4-yrs-Python-data-Science-Crescendo-Global-Services-Gurgaon-2-to-5-years-020319002371?src=jobsearchDesk&sid=15518526122202&xp=47&px=1,020319002371,Python,Gurgaon,"9,00,000 - 12,00,000 P.A.",Deputy Manager- (2-4 yrs )- Python/data Science
Karvy Insights Limited,6 days ago,3-5 yrs,https://www.naukri.com/job-listings-Senior-Executive-Data-Science-Karvy-Insights-Limited-Delhi-NCR-Hauz-Khas-3-to-5-years-280219006986?src=jobsearchDesk&sid=15518526122202&xp=48&px=1,280219006986,"Data Science, Survey Programmer, survey developer, survey coding",Delhi NCR(Hauz Khas),Not disclosed,Senior Executive Data Science
Impetus Career Consultants Private Limited,7 days ago,9-14 yrs,https://www.naukri.com/job-listings-Urgent-Opening-for-Data-Science-for-a-Large-MNC-Impetus-Career-Consultants-Private-Limited-Pune-9-to-14-years-190618007851?src=jobsearchDesk&sid=15518526122202&xp=49&px=1,190618007851,"cloudera, hive, hbase, big data, data science, tableau, SQL, Quickview",Pune,Not disclosed,Urgent Opening for Data Science for a Large MNC
QuickXpert Infotech,4 days ago,8-13 yrs,https://www.naukri.com/job-listings-Data-Scientist-Data-Science-Trainer-for-Weekend-freelance-Basis-QuickXpert-Infotech-Mumbai-Navi-Mumbai-Thane-8-to-13-years-250219001548?src=jobsearchDesk&sid=15518526122202&xp=50&px=1,250219001548,"machine learning, artificial intelligence, artificial bi, ai, ml...","Mumbai, Navi Mumbai, Thane",Not disclosed,"Data Scientist, Data Science Trainer for Weekend/freelance Basis"
GSPANN Technologies Inc.,5 days ago,3-8 yrs,https://www.naukri.com/job-listings-Data-Science-GSPANN-Technologies-Inc-Hyderabad-3-to-8-years-041218002670?src=jobsearchDesk&sid=15518526294715&xp=1&px=2,041218002670,"Hive, Spark, Data Science, Python, Machine Learning, SQL, AWS",Hyderabad,Not disclosed,Data Science
MAKWIZ TECHNOLOGIES,6 days ago,1-6 yrs,https://www.naukri.com/job-listings-Huge-Requirement-in-Data-Sciences-Loc-kolkata-or-Any-Remote-Location-MAKWIZ-TECHNOLOGIES-Kolkata-Salt-Lake-1-to-6-years-280219003798?src=jobsearchDesk&sid=15518526294715&xp=2&px=2,280219003798,"Machine Learning, R, Python",Kolkata(Salt Lake),Not disclosed,Huge Requirement in Data Sciences - Loc:kolkata or Any Remote Location
Absolutdata,19 days ago,6-10 yrs,https://www.naukri.com/job-listings-Manager-Data-Sciences-ai-Client-Implementation-Absolutdata-Gurgaon-6-to-10-years-150219000351?src=jobsearchDesk&sid=15518526294715&xp=3&px=2,150219000351,"Natural Language Processing, Data Science, NLP, Project Management...",Gurgaon,Not disclosed,Manager - Data Sciences/ai & Client Implementation
JP INSTITUTE OF EXCELLENCE,11 days ago,2-7 yrs,https://www.naukri.com/job-listings-Python-and-Data-Science-Trainer-Part-time-JP-INSTITUTE-OF-EXCELLENCE-Delhi-NCR-Malviya-Nagar-2-to-7-years-230219003221?src=jobsearchDesk&sid=15518526294715&xp=4&px=2,230219003221,"Deep Learning, Data Science, Machine Learning, Statistics, Python...",Delhi NCR(Malviya Nagar),"2,00,000 - 4,00,000 P.A. Part time students wise basis",Python and Data Science Trainer Part time
VISUALPATH IT SERVICES PRIVATE LIMITED,12 days ago,4-9 yrs,https://www.naukri.com/job-listings-Data-Science-Trainers-Required-6-Openings-USA-India-Canada-UK-VISUALPATH-IT-SERVICES-PRIVATE-LIMITED-Bengaluru-Hyderabad-Pune-4-to-9-years-220219000336?src=jobsearchDesk&sid=15518526294715&xp=5&px=2,220219000336,"Uk, Canada, Usa, Data Science, Data Scientist, Machine Learning, Trainer...","Bengaluru, Hyderabad, Pune","8,00,000 - 18,00,000 P.A.","Data Science - Trainers Required - 6 Openings - USA, India, Canada, UK"
Cogdina Inc,13 days ago,0-1 yrs,https://www.naukri.com/job-listings-Data-Science-Intern-Cogdina-Inc-Ahmedabad-0-to-1-years-090119000182?src=jobsearchDesk&sid=15518526294715&xp=6&px=2,090119000182,"Machine Learning, Data Science, Artificial Intelligence",Ahmedabad,Not disclosed,Data Science Intern
TVS Next,1 day ago,9-14 yrs,https://www.naukri.com/job-listings-Data-Scientist-TVS-Next-TVS-Next-Bengaluru-9-to-14-years-280219007838?src=jobsearchDesk&sid=15518526294715&xp=7&px=2,280219007838,"Data Science, Machine Learning, R, Python, SQL, Data Mining, SCALA...",Bengaluru,Not disclosed,"Data Scientist, TVS Next"
MSCI Services Pvt. Ltd.,1 day ago,3-7 yrs,https://www.naukri.com/job-listings-Quantitative-Analyst-Validation-Specialist-MSCI-Services-Pvt-Ltd-Mumbai-3-to-7-years-280219006604?src=jobsearchDesk&sid=15518526294715&xp=8&px=2,280219006604,"data science, java, machine learning, python, r, sql, risk management",Mumbai,"20,00,000 - 27,50,000 P.A.",Quantitative Analyst - Validation Specialist
Simply People,1 day ago,15-20 yrs,https://www.naukri.com/job-listings-Engineering-Director-Machine-Learning-AI-Center-of-Excellence-Simply-People-Bengaluru-15-to-20-years-270219002215?src=jobsearchDesk&sid=15518526294715&xp=9&px=2,270219002215,"Python, Deep Learning, Django, NLP, Data Science, Java...",Bengaluru,Not disclosed,Engineering Director - Machine Learning/ AI - Center of Excellence
Simply People,1 day ago,10-15 yrs,https://www.naukri.com/job-listings-Engineering-Director-Machine-Learning-AI-Center-of-Excellence-Simply-People-Bengaluru-10-to-15-years-270219002207?src=jobsearchDesk&sid=15518526294715&xp=10&px=2,270219002207,"Python, Deep Learning, Django, NLP, Data Science, Java...",Bengaluru,Not disclosed,Engineering Director - Machine Learning/ AI - Center of Excellence
MASTERCARD TECHNOLOGIES PRIVATE LIMITED,1 day ago,5-10 yrs,https://www.naukri.com/job-listings-Mastercard-AI-Manager-Product-Development-Innovation-Gurgaon-MASTERCARD-TECHNOLOGIES-PRIVATE-LIMITED-Gurgaon-5-to-10-years-070219007736?src=jobsearchDesk&sid=15518526294715&xp=11&px=2,070219007736,"nlp, r, data science, machine learning, python, time series...",Gurgaon,Not disclosed,"Mastercard :: AI Manager, Product Development & Innovation @ Gurgaon"
Indegene,1 day ago,8-13 yrs,https://www.naukri.com/job-listings-Engineering-Lead-Indegene-Bengaluru-8-to-13-years-050319901870?src=jobsearchDesk&sid=15518526294715&xp=12&px=2,050319901870,"Deep Learning, Java, Python, Data Science, Machine Learning, Algorithms...",Bengaluru,Not disclosed,Engineering Lead
Simplynaukri,1 day ago,4-7 yrs,https://www.naukri.com/job-listings-Data-Scientist-Statistical-Modeler-Machine-Learning-Data-Mining-Simplynaukri-Bengaluru-4-to-7-years-050319901251?src=jobsearchDesk&sid=15518526294715&xp=13&px=2,050319901251,"Data Science, Predictive Analytics, Neural Networks, R, Machine Learning...",Bengaluru,Not disclosed,Data Scientist/ Statistical Modeler - Machine Learning/ Data Mining
Rinalytics Advisors,1 day ago,10-15 yrs,https://www.naukri.com/job-listings-VP-Machine-Learning-Advanced-Analytics-KPO-Rinalytics-Advisors-Bengaluru-10-to-15-years-050319901247?src=jobsearchDesk&sid=15518526294715&xp=14&px=2,050319901247,"Machine Learning, Text Mining, Data Mining, Data Science...",Bengaluru,Not disclosed,VP - Machine Learning/ Advanced Analytics - KPO
Wipro GSH (A Division of Wipro Limited),1 day ago,12-12 yrs,https://www.naukri.com/job-listings-Advanced-Analytics-Solution-Lead-Wipro-GSH-A-Division-of-Wipro-Limited-Bengaluru-12-to-12-years-050319900836?src=jobsearchDesk&sid=15518526294715&xp=15&px=2,050319900836,"Renewable energy, Agile, Machine learning, Computer vision...",Bengaluru,Not disclosed,Advanced Analytics - Solution Lead
HuQuo Consulting Pvt. Ltd.,1 day ago,5-10 yrs,https://www.naukri.com/job-listings-Manager-Analytics-Deep-Machine-Learning-Iit-nit-iim-isb-xlri-fms-HuQuo-Consulting-Pvt-Ltd-Gurgaon-5-to-10-years-050319005573?src=jobsearchDesk&sid=15518526294715&xp=16&px=2,050319005573,"Analytics, Python, data science, ETL, Deep Machine Learning",Gurgaon,Not disclosed,Manager - Analytics - Deep Machine Learning - Iit/nit/iim/isb/xlri/fms
Live Connections,1 day ago,8-11 yrs,https://www.naukri.com/job-listings-Business-Analyst-Data-Management-Investment-Bank-Live-Connections-Bengaluru-8-to-11-years-050319004125?src=jobsearchDesk&sid=15518526294715&xp=17&px=2,050319004125,"Data Science, SAS SQL, Techno Functional, Connect, Business Analysis...",Bengaluru,Not disclosed,Business Analyst - Data Management - Investment Bank
Staffio HR,1 day ago,1-5 yrs,https://www.naukri.com/job-listings-Data-Scientist-Machine-Learning-r-python-Staffio-HR-Pune-1-to-5-years-050319004041?src=jobsearchDesk&sid=15518526294715&xp=18&px=2,050319004041,"Data Scientist, Machine Learning, R, Python, data analysis, Data Science",Pune,Not disclosed,Data Scientist - Machine Learning/r/python
Squareroot,1 day ago,8-12 yrs,https://www.naukri.com/job-listings-Head-Data-Scientist-Startup-Squareroot-Bengaluru-8-to-12-years-040319900698?src=jobsearchDesk&sid=15518526294715&xp=19&px=2,040319900698,"Data Science, Machine Learning, Analytics, Financial Operations, Finance...",Bengaluru,Not disclosed,Head - Data Scientist - Startup
Cashify,1 day ago,3-7 yrs,https://www.naukri.com/job-listings-Data-Scientist-Decision-Analyst-Cashify-Gurgaon-3-to-7-years-040319003318?src=jobsearchDesk&sid=15518526294715&xp=20&px=2,040319003318,"Text Mining, Data Mining, Predictive Modeling, Machine Learning...",Gurgaon,"12,00,000 - 20,00,000 P.A.",Data Scientist / Decision Analyst
Think Analytics - Startup,1 day ago,1-5 yrs,https://www.naukri.com/job-listings-Senior-Data-Associate-Think-Analytics-Startup-Mumbai-1-to-5-years-010319900071?src=jobsearchDesk&sid=15518526294715&xp=21&px=2,010319900071,"Text Mining, Hive, NoSQL, Data Science, Python, R, SQL, Redis...",Mumbai,Not disclosed,Senior Data Associate
Cvent India Pvt. Ltd.,4 days ago,3-5 yrs,https://www.naukri.com/job-listings-Analyst-Sr-Analyst-data-Science-Cvent-India-Pvt-Ltd-Gurgaon-3-to-5-years-280818003404?src=jobsearchDesk&sid=15518526294715&xp=22&px=2,280818003404,"machine learning, data science, statistical modeling, statistical analysis,...",Gurgaon,Not disclosed,Analyst / Sr. Analyst (data Science)
Catalyst,22 days ago,2-6 yrs,https://www.naukri.com/job-listings-Data-Science-analysis-Expert-Machine-Learning-Catalyst-Bengaluru-2-to-6-years-231018900950?src=jobsearchDesk&sid=15518526294715&xp=23&px=2,231018900950,"deep learning, machine learning, neural networks, data science, python, etl...",Bengaluru,Not disclosed,Data Science/analysis Expert - Machine Learning
Humint Global Technologies Private Limited,19 days ago,6-11 yrs,https://www.naukri.com/job-listings-Lead-Data-Science-Engineer-Artificial-Intelligence-machine-Learning-Humint-Global-Technologies-Private-Limited-Navi-Mumbai-6-to-11-years-150219900726?src=jobsearchDesk&sid=15518526294715&xp=24&px=2,150219900726,"Java, Flume, NoSQL, Spark, Data Science, Cassandra, Big Data...",Navi Mumbai,Not disclosed,Lead Data Science Engineer - Artificial Intelligence/machine Learning
Compumatrice Multimedia Private Limited,19 days ago,1-6 yrs,https://www.naukri.com/job-listings-Data-Science-Opening-with-Compumatrice-Pune-Compumatrice-Multimedia-Private-Limited-Pune-1-to-6-years-150219005895?src=jobsearchDesk&sid=15518526294715&xp=25&px=2,150219005895,"data science, data scientist, python, machine learning, deep learning...",Pune,Not disclosed,Data Science :Job Opening with Compumatrice Pune
PacsysHire India,15 days ago,1-5 yrs,https://www.naukri.com/job-listings-Computer-Scientist-Data-Science-PacsysHire-India-Bengaluru-1-to-5-years-140219902487?src=jobsearchDesk&sid=15518526294715&xp=26&px=2,140219902487,"Data Structures, Algorithms, Data Science, Machine Learning, Android, Image...",Bengaluru,Not disclosed,Computer Scientist - Data Science
Innovi Technologies,20 days ago,0-0 yrs,https://www.naukri.com/job-listings-Data-Science-Internship-Innovi-Technologies-Delhi-NCR-Chandigarh-Dehradun-Jaipur-Lucknow-Meerut-0-to-0-years-140219002683?src=jobsearchDesk&sid=15518526294715&xp=27&px=2,140219002683,"deep learning, java, python, data science, r, digital marketing...","Delhi NCR, Chandigarh, Dehradun, Jaipur, Lucknow, Meerut",Not disclosed,Data Science Internship
DataTrained,20 days ago,0-5 yrs,https://www.naukri.com/job-listings-Hiring-For-Data-Science-Trainer-Python-SAS-R-Tableau-Big-Data-DataTrained-Noida-Sector-63-Noida-0-to-5-years-140219001944?src=jobsearchDesk&sid=15518526294715&xp=28&px=2,140219001944,"Data Science, R, Machine Learning, Python, SAS, Statistics, Tableau...",Noida(Sector-63 Noida),"2,00,000 - 7,00,000 P.A.","Hiring For Data Science Trainer - Python, SAS, R, Tableau & Big Data"
Startup - Mesh,21 days ago,5-8 yrs,https://www.naukri.com/job-listings-Data-Science-Lead-Startup-Mesh-Delhi-Bengaluru-Hyderabad-5-to-8-years-120219002926?src=jobsearchDesk&sid=15518526294715&xp=29&px=2,120219002926,"Deep Learning, Natural Language Processing, Machine Learning, NLP, Python...","Delhi, Bengaluru, Hyderabad",Not disclosed,Data Science Lead
ZipLoan,22 days ago,8-12 yrs,https://www.naukri.com/job-listings-Engineering-Manager-Data-Science-ZipLoan-Delhi-8-to-12-years-110219003620?src=jobsearchDesk&sid=15518526294715&xp=30&px=2,110219003620,"Data Science, Python, R, Machine Learning, Data Warehousing...",Delhi,Not disclosed,Engineering Manager - Data Science
Pylon Management Consulting,23 days ago,8-11 yrs,https://www.naukri.com/job-listings-Senior-Lead-Data-Science-Financial-Services-Pylon-Management-Consulting-Bengaluru-8-to-11-years-090219900147?src=jobsearchDesk&sid=15518526294715&xp=31&px=2,090219900147,"spark, sql, r, data science, data extraction, Data Management...",Bengaluru,Not disclosed,Senior Lead - Data Science - Financial Services
Mississippi Consultants LLP,22 days ago,10-15 yrs,https://www.naukri.com/job-listings-Data-Science-Expert-Machine-Learning-deep-Learning-Ecommerce-Mississippi-Consultants-LLP-Chennai-10-to-15-years-090219900066?src=jobsearchDesk&sid=15518526294715&xp=32&px=2,090219900066,"deep learning, data science, r, machine learning, python...",Chennai,Not disclosed,Data Science Expert - Machine Learning/deep Learning - Ecommerce
IMS Proschool Pvt. Ltd,26 days ago,4-8 yrs,https://www.naukri.com/job-listings-Data-Science-Faculty-IMS-Proschool-Pvt-Ltd-Thane-4-to-8-years-080219005574?src=jobsearchDesk&sid=15518526294715&xp=33&px=2,080219005574,"Deep Learning, NLP, Python, Data Science, Machine Learning, R, Java...",Thane,Not disclosed,Data Science - Faculty
CareerNet Consulting,27 days ago,10-15 yrs,https://www.naukri.com/job-listings-Director-Data-Science-B2B-Product-Setup-CareerNet-Consulting-Delhi-Pune-10-to-15-years-070219900616?src=jobsearchDesk&sid=15518526294715&xp=34&px=2,070219900616,"Data Science, Machine Learning, data security, Analytics, Data Analysis","Delhi, Pune",Not disclosed,Director - Data Science - B2B Product Setup
FINARB ANALYTICS CONSULTING (OPC) PRIVATE LIMITED,27 days ago,0-4 yrs,https://www.naukri.com/job-listings-Data-Science-Bidding-Manager-FINARB-ANALYTICS-CONSULTING-OPC-PRIVATE-LIMITED-Kolkata-0-to-4-years-070219006242?src=jobsearchDesk&sid=15518526294715&xp=35&px=2,070219006242,"data science, machine learning, python, r, algorithms, upwork.com...",Kolkata,"2,00,000 - 4,00,000 P.A.",Data Science - Bidding Manager
Superior Group,29 days ago,4-6 yrs,https://www.naukri.com/job-listings-Data-Scientist-Data-Science-KPO-IIT-NIT-BITS-Superior-Group-Bengaluru-4-to-6-years-010219901344?src=jobsearchDesk&sid=15518526294715&xp=36&px=2,010219901344,"Deep Learning, Machine Learning, Data Science, Artificial Intelligence...",Bengaluru,Not disclosed,Data Scientist/ Data Science - KPO - IIT/ NIT/ BITS
Kelly Outsourcing and Consulting Group India Priv ate Limited,10 days ago,1-6 yrs,https://www.naukri.com/job-listings-Senior-Analyst-Data-Science-Kelly-Outsourcing-and-Consulting-Group-India-Priv-ate-Limited-Bengaluru-Hebbal-1-to-6-years-240219000371?src=jobsearchDesk&sid=15518526294715&xp=37&px=2,240219000371,"Data Science, Machine Learning, R, Python, Statistical Modeling, Spark...",Bengaluru(Hebbal),Not disclosed,Senior Analyst - Data Science
Asterion Consulting Pvt. Ltd,8 days ago,8-13 yrs,https://www.naukri.com/job-listings-Senior-Lead-Data-Science-Asterion-Consulting-Pvt-Ltd-Bengaluru-8-to-13-years-220219003094?src=jobsearchDesk&sid=15518526294715&xp=38&px=2,220219003094,"data science, Predictive Modeling, Machine Learning, text mining...",Bengaluru,Not disclosed,Senior Lead- Data Science.
Asterion Consulting Pvt. Ltd,13 days ago,9-14 yrs,https://www.naukri.com/job-listings-Sr-Lead-Data-Science-Asterion-Consulting-Pvt-Ltd-Bengaluru-9-to-14-years-210219007389?src=jobsearchDesk&sid=15518526294715&xp=39&px=2,210219007389,"Machine Learning, Data Science, Advanced Analytics, Algorithms, python",Bengaluru,Not disclosed,Sr. Lead - Data Science
Future Focus Infotech Pvt. Ltd.,15 days ago,3-8 yrs,https://www.naukri.com/job-listings-Position-for-Data-Science-Payroll-of-Future-Focus-Infotech-Future-Focus-Infotech-Pvt-Ltd-Jamshedpur-Karimnagar-3-to-8-years-190219008874?src=jobsearchDesk&sid=15518526294715&xp=40&px=2,190219008874,"data science, linear regression, linear statistics, Standard Deviation...","Jamshedpur, Karimnagar",Not disclosed,Position for Data Science Payroll of Future Focus Infotech
ZipLoan,30 days ago,8-12 yrs,https://www.naukri.com/job-listings-Engineering-Manager-Data-Science-ZipLoan-Delhi-8-to-12-years-310119009314?src=jobsearchDesk&sid=15518526294715&xp=41&px=2,310119009314,"Data Science, Python, R, Machine Learning, Data Warehousing...",Delhi,Not disclosed,Engineering Manager - Data Science
ZipLoan,30+ days ago,12-15 yrs,https://www.naukri.com/job-listings-VP-Data-Science-ZipLoan-Delhi-12-to-15-years-310119009268?src=jobsearchDesk&sid=15518526294715&xp=42&px=2,310119009268,"data science, machine learning, python, sql, matlab, data warehousing...",Delhi,Not disclosed,VP - Data Science
Quberoot Analytics LLP,30+ days ago,5-10 yrs,https://www.naukri.com/job-listings-Lead-Data-Scientist-Data-Science-Manager-Quberoot-Analytics-LLP-Bengaluru-Hoodi-5-to-10-years-300119003393?src=jobsearchDesk&sid=15518526294715&xp=43&px=2,300119003393,"python, sql, data mini, data mining, data extraction, data analysis...",Bengaluru(Hoodi),Not disclosed,Lead Data Scientist / Data Science Manager
3D India Staffing Research & Consulting Pvt Ltd,30+ days ago,4-9 yrs,https://www.naukri.com/job-listings-Data-Science-Machine-Learning-Role-Python-sql-r-etl-scala-3D-India-Staffing-Research-Consulting-Pvt-Ltd-Gurgaon-4-to-9-years-300119002161?src=jobsearchDesk&sid=15518526294715&xp=44&px=2,300119002161,"Data Science, Machine Learning, R, Python, SQL, Data Mining, SCALA...",Gurgaon,Not disclosed,Data Science & Machine Learning Role - Python/sql/r/etl/scala
Crescendo Global,30+ days ago,5-8 yrs,https://www.naukri.com/job-listings-Vice-President-CCAR-Modelling-Data-Science-Crescendo-Global-Mumbai-5-to-8-years-280119003873?src=jobsearchDesk&sid=15518526294715&xp=45&px=2,280119003873,"Business Accounting, Data Science, R, Machine Learning, Finance, Python...",Mumbai,Not disclosed,Vice President - CCAR Modelling & Data Science
Genetic Callnet Consultancy,30+ days ago,3-7 yrs,https://www.naukri.com/job-listings-Product-Manager-Data-Science-Team-Internet-online-Genetic-Callnet-Consultancy-Mumbai-3-to-7-years-240119901282?src=jobsearchDesk&sid=15518526294715&xp=46&px=2,240119901282,"Product Manager, Data Science, machine learning, project management...",Mumbai,Not disclosed,Product Manager - Data Science Team - Internet/online
CRISIL LIMITED,30+ days ago,7-10 yrs,https://www.naukri.com/job-listings-Crisil-Associate-Director-Data-Science-CRISIL-LIMITED-Mumbai-7-to-10-years-140119005910?src=jobsearchDesk&sid=15518526294715&xp=47&px=2,140119005910,"Data Science, Data Analytics, NLP, Machine Learning",Mumbai,Not disclosed,Crisil- Associate Director- Data Science
Pactera Technologies India Private Limited,30+ days ago,8-13 yrs,https://www.naukri.com/job-listings-Data-Science-Architect-Pactera-Technologies-India-Private-Limited-Hyderabad-8-to-13-years-121118009048?src=jobsearchDesk&sid=15518526294715&xp=48&px=2,121118009048,"r, python, machine learning, predictive modeling, business solutions...",Hyderabad,Not disclosed,Data Science Architect
CareerNet Consulting,30+ days ago,9-14 yrs,https://www.naukri.com/job-listings-Director-Data-Science-Product-Setup-CareerNet-Consulting-Delhi-9-to-14-years-110119901451?src=jobsearchDesk&sid=15518526294715&xp=49&px=2,110119901451,"Data Science, Machine Learning, Product Management, Data Security",Delhi,Not disclosed,Director - Data Science - Product Setup
Rinalytics Advisors,30+ days ago,10-15 yrs,https://www.naukri.com/job-listings-Director-Data-Science-Rinalytics-Advisors-India-10-to-15-years-090119900385?src=jobsearchDesk&sid=15518526294715&xp=50&px=2,090119900385,"Text Mining, Machine Learning, Data Science, Data Mining...",India,Not disclosed,Director - Data Science
